Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1972","1972","kg/ha","3.6","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1973","1973","kg/ha","2.8","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1974","1974","kg/ha","6.25","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","12.9","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1976","1976","kg/ha","13.75","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","1.21","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","4.12","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","11.76","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","12.35","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","15.43","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","7.22","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","8.11","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","15.26","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","14.94","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","16","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","12.86","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","21.36","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","31.1","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","33.33","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1991","1991","kg/ha","7.97","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","8.08","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1993","1993","kg/ha","11.15","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1994","1994","kg/ha","23.08","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1995","1995","kg/ha","18.87","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1996","1996","kg/ha","18.87","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1997","1997","kg/ha","18.87","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1998","1998","kg/ha","24.71","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1999","1999","kg/ha","23.72","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2000","2000","kg/ha","11.86","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2001","2001","kg/ha","11.86","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","0.26","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","0.15","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","0.08","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","0.08","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","0.09","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","0.02","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","0.09","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","1.31","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","0.06","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","9.16","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","1.7","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","4.3","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","3.59","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","9.33","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","4.93","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","2.71","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","6.86","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1974","1974","kg/ha","2.08","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1975","1975","kg/ha","4.17","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1976","1976","kg/ha","8.08","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1977","1977","kg/ha","8.58","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1978","1978","kg/ha","13.21","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1979","1979","kg/ha","10.63","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1980","1980","kg/ha","10.75","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1981","1981","kg/ha","11.5","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1982","1982","kg/ha","14.29","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1983","1983","kg/ha","16.42","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1984","1984","kg/ha","33.33","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1985","1985","kg/ha","16.67","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1986","1986","kg/ha","12.5","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1987","1987","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1988","1988","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1989","1989","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1990","1990","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1991","1991","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1992","1992","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1993","1993","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1994","1994","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1995","1995","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1996","1996","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1997","1997","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1998","1998","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1999","1999","kg/ha","21.48","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2000","2000","kg/ha","21.74","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2001","2001","kg/ha","16.57","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2002","2002","kg/ha","15.52","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2003","2003","kg/ha","13.4","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2004","2004","kg/ha","15.32","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","11.72","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","12.8","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","13.32","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","18.16","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","11.02","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","14.65","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","13.69","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","9.72","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","9.68","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","8.91","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","13.46","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","13.46","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","13.46","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","13.46","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1975","1975","kg/ha","2.08","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1976","1976","kg/ha","3","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1977","1977","kg/ha","3.88","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1978","1978","kg/ha","8.96","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1979","1979","kg/ha","11.54","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1980","1980","kg/ha","7.42","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1981","1981","kg/ha","4.54","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1982","1982","kg/ha","9.21","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1983","1983","kg/ha","11.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1984","1984","kg/ha","20.83","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1985","1985","kg/ha","12.5","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1986","1986","kg/ha","12.5","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1987","1987","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1988","1988","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1989","1989","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1990","1990","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1991","1991","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1993","1993","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1994","1994","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1995","1995","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1996","1996","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1997","1997","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1998","1998","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1999","1999","kg/ha","13.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2000","2000","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2001","2001","kg/ha","12.09","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2002","2002","kg/ha","11.56","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2003","2003","kg/ha","9.96","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2004","2004","kg/ha","11.6","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2005","2005","kg/ha","9","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2006","2006","kg/ha","9.32","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2007","2007","kg/ha","10.24","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2008","2008","kg/ha","8.72","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2009","2009","kg/ha","8.61","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2010","2010","kg/ha","8.53","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2011","2011","kg/ha","7.14","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","6.43","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","6.85","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","5.27","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","7.05","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","7.05","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","7.05","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","7.05","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1973","1973","kg/ha","2.08","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1974","1974","kg/ha","4.17","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","6.25","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1976","1976","kg/ha","8","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","10.08","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","15.33","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","14.63","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","11.67","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","13.92","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","18.13","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","14.46","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","20.83","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","16.67","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","12.5","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","13.04","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1991","1991","kg/ha","8.7","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","8.7","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1993","1993","kg/ha","8.7","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1994","1994","kg/ha","8.7","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1995","1995","kg/ha","8.7","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1996","1996","kg/ha","8.7","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1997","1997","kg/ha","8.7","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1998","1998","kg/ha","8.7","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1999","1999","kg/ha","19.22","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2000","2000","kg/ha","17.39","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2001","2001","kg/ha","12.87","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","12.96","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","10.84","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","11.36","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","9.44","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","9.32","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","10","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","10","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","8.16","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","10.12","Fc","Calculated data"
"EF","Fertilizers indicators","70","French Polynesia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","9.1","Fc","Calculated data"
